day,negative,neutral,positive,total,positive_ratio,negative_ratio,neutral_ratio,date,price,prev_return,rolling_std,return,high_volatility,positive_ratio_lag1,negative_ratio_lag1,neutral_ratio_lag1,total_lag1
2017-01-31,0,3,0,3,0.0,0.0,1.0,2017-01-31,198.1112365722656,-0.0062017865247568,0.0054068162128682,-8.795061211175348e-05,0,0.1428571428571428,0.0,0.8571428571428571,7.0
2017-02-01,1,2,1,4,0.25,0.25,0.5,2017-02-01,198.18966674804688,-8.795061211175348e-05,0.0026316811778903,0.00039588958778047356,0,0.0,0.0,1.0,3.0
2017-02-02,0,7,1,8,0.125,0.0,0.875,2017-02-02,198.3202209472656,0.0003958895877804,0.0028400496247444,0.0006587336330945437,0,0.25,0.25,0.5,4.0
2017-02-03,1,3,3,7,0.4285714285714285,0.1428571428571428,0.4285714285714285,2017-02-03,199.6872711181641,0.0006587336330945,0.0046375153166811,0.006893145662952849,0,0.125,0.0,0.875,8.0
2017-02-06,1,4,1,6,0.1666666666666666,0.1666666666666666,0.6666666666666666,2017-02-06,199.3302459716797,0.0068931456629528,0.0033142468091855,-0.0017879214057321402,0,0.4285714285714285,0.1428571428571428,0.4285714285714285,7.0
2017-02-07,3,2,0,5,0.0,0.6,0.4,2017-02-07,199.33897399902344,-0.0017879214057321,0.0033018055801611,4.37867685418869e-05,0,0.1666666666666666,0.1666666666666666,0.6666666666666666,6.0
2017-02-08,1,7,3,11,0.2727272727272727,0.0909090909090909,0.6363636363636364,2017-02-08,199.60020446777344,4.37867685418869e-05,0.0032684667623706,0.0013104836626243177,0,0.0,0.6,0.4,5.0
2017-02-09,1,7,0,8,0.0,0.125,0.875,2017-02-09,200.78428649902344,0.0013104836626243,0.0037720039851752,0.005932268628718651,0,0.2727272727272727,0.0909090909090909,0.6363636363636364,11.0
2017-02-10,0,3,0,3,0.0,0.0,1.0,2017-02-10,201.57669067382812,0.0059322686287186,0.0030757420123175,0.003946544765137894,0,0.0,0.125,0.875,8.0
2017-02-13,0,3,0,3,0.0,0.0,1.0,2017-02-13,202.67381286621097,0.0039465447651378,0.0025735654676421,0.005442703661397541,0,0.0,0.0,1.0,3.0
